timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772684048305,4843,resources-2,200,OK,Thread Group 1-8,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,314,0,0
1772684047272,7300,resources,200,OK,Thread Group 1-2,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,126,0,0
1772684047272,126,resources-0,301,Moved Permanently,Thread Group 1-2,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,126,0,0
1772684047398,123,resources-1,301,Moved Permanently,Thread Group 1-2,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,123,0,0
1772684047521,7051,resources-2,200,OK,Thread Group 1-2,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,296,0,0
1772684048682,9126,training,200,OK,Thread Group 1-7,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,117,0,0
1772684048682,117,training-0,301,Moved Permanently,Thread Group 1-7,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,117,0,0
1772684048800,149,training-1,301,Moved Permanently,Thread Group 1-7,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,149,0,0
1772684048949,8859,training-2,200,OK,Thread Group 1-7,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,373,0,0
1772684050890,6981,resources,200,OK,Thread Group 1-9,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,115,0,0
1772684050890,115,resources-0,301,Moved Permanently,Thread Group 1-9,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,115,0,0
1772684051006,131,resources-1,301,Moved Permanently,Thread Group 1-9,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,131,0,0
1772684051137,6734,resources-2,200,OK,Thread Group 1-9,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,284,0,0
1772684051589,6367,resources,200,OK,Thread Group 1-10,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,137,0,0
1772684051589,137,resources-0,301,Moved Permanently,Thread Group 1-10,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,137,0,0
1772684051726,133,resources-1,301,Moved Permanently,Thread Group 1-10,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,133,0,0
1772684051860,6096,resources-2,200,OK,Thread Group 1-10,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,292,0,0
1772684043796,14338,training,200,OK,Thread Group 1-6,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,128,0,0
1772684043796,128,training-0,301,Moved Permanently,Thread Group 1-6,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,128,0,0
1772684043924,122,training-1,301,Moved Permanently,Thread Group 1-6,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,122,0,0
1772684044046,14088,training-2,200,OK,Thread Group 1-6,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,473,0,0
1772684050146,9446,simpli,200,OK,Thread Group 1-5,text,true,,532187,242,10,10,https://www.simplilearn.com/,130,0,0
1772684050146,130,simpli-0,301,Moved Permanently,Thread Group 1-5,text,true,,569,121,10,10,http://www.simplilearn.com/,130,0,0
1772684050276,9316,simpli-1,200,OK,Thread Group 1-5,text,true,,531618,121,10,10,https://www.simplilearn.com/,297,0,0
1772684050399,10310,simpli,200,OK,Thread Group 1-4,text,true,,532187,242,10,10,https://www.simplilearn.com/,124,0,0
1772684050399,124,simpli-0,301,Moved Permanently,Thread Group 1-4,text,true,,569,121,10,10,http://www.simplilearn.com/,124,0,0
1772684050523,10186,simpli-1,200,OK,Thread Group 1-4,text,true,,531618,121,10,10,https://www.simplilearn.com/,457,0,0
1772684044693,16589,training,200,OK,Thread Group 1-3,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,144,0,0
1772684044693,144,training-0,301,Moved Permanently,Thread Group 1-3,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,144,0,0
1772684044837,132,training-1,301,Moved Permanently,Thread Group 1-3,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,132,0,0
1772684044969,16313,training-2,200,OK,Thread Group 1-3,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,530,0,0
1772684053149,8241,training,200,OK,Thread Group 1-8,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,129,0,0
1772684053149,129,training-0,301,Moved Permanently,Thread Group 1-8,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,129,0,0
1772684053278,133,training-1,301,Moved Permanently,Thread Group 1-8,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,133,0,0
1772684053411,7979,training-2,200,OK,Thread Group 1-8,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,597,0,0
1772684060711,5142,resources,200,OK,Thread Group 1-4,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,409,0,293
1772684060711,409,resources-0,301,Moved Permanently,Thread Group 1-4,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,409,0,293
1772684061120,358,resources-1,301,Moved Permanently,Thread Group 1-4,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,358,0,239
1772684061478,4375,resources-2,200,OK,Thread Group 1-4,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,306,0,0
1772684059594,6441,resources,200,OK,Thread Group 1-5,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,334,0,0
1772684059594,334,resources-0,301,Moved Permanently,Thread Group 1-5,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,334,0,0
1772684059928,130,resources-1,301,Moved Permanently,Thread Group 1-5,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,130,0,0
1772684060058,5977,resources-2,200,OK,Thread Group 1-5,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,574,0,0
1772684054573,11484,training,200,OK,Thread Group 1-2,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,136,0,0
1772684054573,136,training-0,301,Moved Permanently,Thread Group 1-2,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,136,0,0
1772684054709,129,training-1,301,Moved Permanently,Thread Group 1-2,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,129,0,0
1772684054838,11219,training-2,200,OK,Thread Group 1-2,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,1069,0,0
1772684057810,10092,simpli,200,OK,Thread Group 1-7,text,true,,532187,242,10,10,https://www.simplilearn.com/,124,0,0
1772684057810,124,simpli-0,301,Moved Permanently,Thread Group 1-7,text,true,,569,121,10,10,http://www.simplilearn.com/,124,0,0
1772684057934,9968,simpli-1,200,OK,Thread Group 1-7,text,true,,531618,121,10,10,https://www.simplilearn.com/,264,0,0
1772684057872,10494,training,200,OK,Thread Group 1-9,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,118,0,0
1772684057872,118,training-0,301,Moved Permanently,Thread Group 1-9,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,118,0,0
1772684057990,108,training-1,301,Moved Permanently,Thread Group 1-9,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,108,0,0
1772684058098,10268,training-2,200,OK,Thread Group 1-9,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,387,0,0
1772684050843,17904,simpli,200,OK,Thread Group 1-1,text,true,,532187,242,10,10,https://www.simplilearn.com/,124,0,0
1772684050843,124,simpli-0,301,Moved Permanently,Thread Group 1-1,text,true,,569,121,10,10,http://www.simplilearn.com/,124,0,0
1772684050967,17780,simpli-1,200,OK,Thread Group 1-1,text,true,,531618,121,10,10,https://www.simplilearn.com/,276,0,0
1772684058136,10976,simpli,200,OK,Thread Group 1-6,text,true,,532187,242,10,10,https://www.simplilearn.com/,811,0,0
1772684058136,811,simpli-0,301,Moved Permanently,Thread Group 1-6,text,true,,569,121,10,10,http://www.simplilearn.com/,811,0,0
1772684058947,10165,simpli-1,200,OK,Thread Group 1-6,text,true,,531618,121,10,10,https://www.simplilearn.com/,638,0,0
1772684061283,8943,simpli,200,OK,Thread Group 1-3,text,true,,532187,242,10,10,https://www.simplilearn.com/,135,0,0
1772684061283,135,simpli-0,301,Moved Permanently,Thread Group 1-3,text,true,,569,121,10,10,http://www.simplilearn.com/,135,0,0
1772684061418,8808,simpli-1,200,OK,Thread Group 1-3,text,true,,531618,121,10,10,https://www.simplilearn.com/,345,0,0
1772684057957,13533,training,200,OK,Thread Group 1-10,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,114,0,0
1772684057957,114,training-0,301,Moved Permanently,Thread Group 1-10,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,114,0,0
1772684058072,673,training-1,301,Moved Permanently,Thread Group 1-10,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,673,0,0
1772684058746,12744,training-2,200,OK,Thread Group 1-10,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,483,0,0
1772684068749,4413,resources,200,OK,Thread Group 1-1,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,129,0,0
1772684068749,129,resources-0,301,Moved Permanently,Thread Group 1-1,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,129,0,0
1772684068878,745,resources-1,301,Moved Permanently,Thread Group 1-1,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,745,0,235
1772684069623,3539,resources-2,200,OK,Thread Group 1-1,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,279,0,0
1772684067902,5582,resources,200,OK,Thread Group 1-7,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,248,0,127
1772684067902,248,resources-0,301,Moved Permanently,Thread Group 1-7,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,248,0,127
1772684068150,711,resources-1,301,Moved Permanently,Thread Group 1-7,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,711,0,584
1772684068861,4623,resources-2,200,OK,Thread Group 1-7,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,268,0,0
1772684066035,8511,training,200,OK,Thread Group 1-5,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,138,0,0
1772684066035,138,training-0,301,Moved Permanently,Thread Group 1-5,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,138,0,0
1772684066173,126,training-1,301,Moved Permanently,Thread Group 1-5,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,126,0,0
1772684066299,8247,training-2,200,OK,Thread Group 1-5,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,292,0,0
1772684069113,5772,resources,200,OK,Thread Group 1-6,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,252,0,128
1772684069113,252,resources-0,301,Moved Permanently,Thread Group 1-6,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,252,0,128
1772684069365,691,resources-1,301,Moved Permanently,Thread Group 1-6,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,691,0,560
1772684070056,4829,resources-2,200,OK,Thread Group 1-6,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,414,0,0
1772684061392,13634,simpli,200,OK,Thread Group 1-8,text,true,,532187,242,10,10,https://www.simplilearn.com/,131,0,0
1772684061392,131,simpli-0,301,Moved Permanently,Thread Group 1-8,text,true,,569,121,10,10,http://www.simplilearn.com/,131,0,0
1772684061523,13503,simpli-1,200,OK,Thread Group 1-8,text,true,,531618,121,10,10,https://www.simplilearn.com/,754,0,0
1772684066059,11966,simpli,200,OK,Thread Group 1-2,text,true,,532187,242,10,10,https://www.simplilearn.com/,139,0,0
1772684066059,139,simpli-0,301,Moved Permanently,Thread Group 1-2,text,true,,569,121,10,10,http://www.simplilearn.com/,139,0,0
1772684066199,11826,simpli-1,200,OK,Thread Group 1-2,text,true,,531618,121,10,10,https://www.simplilearn.com/,491,0,0
1772684065854,12241,training,200,OK,Thread Group 1-4,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,114,0,0
1772684065854,114,training-0,301,Moved Permanently,Thread Group 1-4,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,114,0,0
1772684065968,125,training-1,301,Moved Permanently,Thread Group 1-4,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,125,0,0
1772684066093,12002,training-2,200,OK,Thread Group 1-4,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,525,0,0
1772684070228,9907,resources,200,OK,Thread Group 1-3,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,237,0,111
1772684070228,237,resources-0,301,Moved Permanently,Thread Group 1-3,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,237,0,111
1772684070465,1373,resources-1,301,Moved Permanently,Thread Group 1-3,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,1373,0,1245
1772684071838,8297,resources-2,200,OK,Thread Group 1-3,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,437,0,0
1772684068367,12223,simpli,200,OK,Thread Group 1-9,text,true,,532187,242,10,10,https://www.simplilearn.com/,107,0,0
1772684068367,107,simpli-0,301,Moved Permanently,Thread Group 1-9,text,true,,569,121,10,10,http://www.simplilearn.com/,107,0,0
1772684068474,12116,simpli-1,200,OK,Thread Group 1-9,text,true,,531618,121,10,10,https://www.simplilearn.com/,1176,0,0
1772684075026,8307,resources,200,OK,Thread Group 1-8,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,232,0,106
1772684075026,232,resources-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,232,0,106
1772684075258,1696,resources-1,301,Moved Permanently,Thread Group 1-8,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,1696,0,1265
1772684076954,6379,resources-2,200,OK,Thread Group 1-8,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,455,0,0
1772684073163,10506,training,200,OK,Thread Group 1-1,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,238,0,124
1772684073163,238,training-0,301,Moved Permanently,Thread Group 1-1,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,238,0,124
1772684073402,125,training-1,301,Moved Permanently,Thread Group 1-1,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,125,0,0
1772684073527,10142,training-2,200,OK,Thread Group 1-1,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,1324,0,0
1772684078025,6566,resources,200,OK,Thread Group 1-2,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,244,0,115
1772684078025,244,resources-0,301,Moved Permanently,Thread Group 1-2,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,244,0,115
1772684078269,390,resources-1,301,Moved Permanently,Thread Group 1-2,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,390,0,261
1772684078659,5932,resources-2,200,OK,Thread Group 1-2,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,279,0,0
1772684074547,10950,simpli,200,OK,Thread Group 1-5,text,true,,532187,242,10,10,https://www.simplilearn.com/,121,0,0
1772684074547,121,simpli-0,301,Moved Permanently,Thread Group 1-5,text,true,,569,121,10,10,http://www.simplilearn.com/,121,0,0
1772684074668,10829,simpli-1,200,OK,Thread Group 1-5,text,true,,531618,121,10,10,https://www.simplilearn.com/,495,0,0
1772684073484,12332,training,200,OK,Thread Group 1-7,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,137,0,0
1772684073484,137,training-0,301,Moved Permanently,Thread Group 1-7,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,137,0,0
1772684073621,115,training-1,301,Moved Permanently,Thread Group 1-7,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,115,0,0
1772684073736,12080,training-2,200,OK,Thread Group 1-7,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,856,0,0
1772684080591,5457,resources,200,OK,Thread Group 1-9,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,229,0,114
1772684080591,229,resources-0,301,Moved Permanently,Thread Group 1-9,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,229,0,114
1772684080820,369,resources-1,301,Moved Permanently,Thread Group 1-9,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,369,0,247
1772684081189,4859,resources-2,200,OK,Thread Group 1-9,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,311,0,0
1772684071490,15907,simpli,200,OK,Thread Group 1-10,text,true,,532187,242,10,10,https://www.simplilearn.com/,134,0,0
1772684071490,134,simpli-0,301,Moved Permanently,Thread Group 1-10,text,true,,569,121,10,10,http://www.simplilearn.com/,134,0,0
1772684071624,15773,simpli-1,200,OK,Thread Group 1-10,text,true,,531618,121,10,10,https://www.simplilearn.com/,1129,0,0
1772684074885,12798,training,200,OK,Thread Group 1-6,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,132,0,0
1772684074885,132,training-0,301,Moved Permanently,Thread Group 1-6,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,132,0,0
1772684075017,110,training-1,301,Moved Permanently,Thread Group 1-6,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,110,0,0
1772684075127,12556,training-2,200,OK,Thread Group 1-6,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,438,0,0
1772684080136,8420,training,200,OK,Thread Group 1-3,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,136,0,0
1772684080136,136,training-0,301,Moved Permanently,Thread Group 1-3,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,136,0,0
1772684080272,114,training-1,301,Moved Permanently,Thread Group 1-3,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,114,0,0
1772684080386,8170,training-2,200,OK,Thread Group 1-3,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,274,0,0
1772684078096,11304,simpli,200,OK,Thread Group 1-4,text,true,,532187,242,10,10,https://www.simplilearn.com/,121,0,0
1772684078096,121,simpli-0,301,Moved Permanently,Thread Group 1-4,text,true,,569,121,10,10,http://www.simplilearn.com/,121,0,0
1772684078217,11183,simpli-1,200,OK,Thread Group 1-4,text,true,,531618,121,10,10,https://www.simplilearn.com/,1014,0,0
1772684085497,5929,resources,200,OK,Thread Group 1-5,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,254,0,130
1772684085497,254,resources-0,301,Moved Permanently,Thread Group 1-5,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,254,0,130
1772684085751,104,resources-1,301,Moved Permanently,Thread Group 1-5,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,104,0,0
1772684085855,5571,resources-2,200,OK,Thread Group 1-5,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,362,0,0
1772684087396,5718,resources,200,OK,Thread Group 1-10,text,true,,312056,392,10,10,https://www.simplilearn.com/resources,232,0,117
1772684087396,232,resources-0,301,Moved Permanently,Thread Group 1-10,text,true,,579,131,10,10,http://www.simplilearn.com/resources/,232,0,117
1772684087628,376,resources-1,301,Moved Permanently,Thread Group 1-10,text,true,,452,131,10,10,https://www.simplilearn.com/resources/,376,0,253
1772684088005,5109,resources-2,200,OK,Thread Group 1-10,text,true,,311025,130,10,10,https://www.simplilearn.com/resources,292,0,0
1772684086048,8529,training,200,OK,Thread Group 1-9,text,true,,551487,419,10,10,https://www.simplilearn.com/corporate-training,143,0,0
1772684086048,143,training-0,301,Moved Permanently,Thread Group 1-9,text,true,,588,140,10,10,http://www.simplilearn.com/corporate-training/,143,0,0
1772684086191,130,training-1,301,Moved Permanently,Thread Group 1-9,text,true,,996,140,10,10,https://www.simplilearn.com/corporate-training/,130,0,0
1772684086321,8256,training-2,200,OK,Thread Group 1-9,text,true,,549903,139,10,10,https://www.simplilearn.com/corporate-training,367,0,0
1772684083669,11233,simpli,200,OK,Thread Group 1-1,text,true,,532187,242,9,9,https://www.simplilearn.com/,137,0,0
1772684083669,138,simpli-0,301,Moved Permanently,Thread Group 1-1,text,true,,569,121,9,9,http://www.simplilearn.com/,137,0,0
1772684083807,11095,simpli-1,200,OK,Thread Group 1-1,text,true,,531618,121,9,9,https://www.simplilearn.com/,435,0,0
1772684083333,12165,training,200,OK,Thread Group 1-8,text,true,,551487,419,9,9,https://www.simplilearn.com/corporate-training,137,0,0
1772684083333,137,training-0,301,Moved Permanently,Thread Group 1-8,text,true,,588,140,9,9,http://www.simplilearn.com/corporate-training/,137,0,0
1772684083470,111,training-1,301,Moved Permanently,Thread Group 1-8,text,true,,996,140,9,9,https://www.simplilearn.com/corporate-training/,111,0,0
1772684083581,11917,training-2,200,OK,Thread Group 1-8,text,true,,549903,139,9,9,https://www.simplilearn.com/corporate-training,340,0,0
1772684089400,7246,resources,200,OK,Thread Group 1-4,text,true,,312056,392,9,9,https://www.simplilearn.com/resources,130,0,0
1772684089400,130,resources-0,301,Moved Permanently,Thread Group 1-4,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,130,0,0
1772684089530,125,resources-1,301,Moved Permanently,Thread Group 1-4,text,true,,452,131,9,9,https://www.simplilearn.com/resources/,125,0,0
1772684089655,6991,resources-2,200,OK,Thread Group 1-4,text,true,,311025,130,9,9,https://www.simplilearn.com/resources,289,0,0
1772684084591,12371,training,200,OK,Thread Group 1-2,text,true,,551487,419,9,9,https://www.simplilearn.com/corporate-training,119,0,0
1772684084591,119,training-0,301,Moved Permanently,Thread Group 1-2,text,true,,588,140,9,9,http://www.simplilearn.com/corporate-training/,119,0,0
1772684084710,122,training-1,301,Moved Permanently,Thread Group 1-2,text,true,,996,140,9,9,https://www.simplilearn.com/corporate-training/,122,0,0
1772684084832,12130,training-2,200,OK,Thread Group 1-2,text,true,,549903,139,9,9,https://www.simplilearn.com/corporate-training,541,0,0
1772684087683,9486,simpli,200,OK,Thread Group 1-6,text,true,,532187,242,9,9,https://www.simplilearn.com/,132,0,0
1772684087683,132,simpli-0,301,Moved Permanently,Thread Group 1-6,text,true,,569,121,9,9,http://www.simplilearn.com/,132,0,0
1772684087816,9353,simpli-1,200,OK,Thread Group 1-6,text,true,,531618,121,9,9,https://www.simplilearn.com/,526,0,0
1772684088555,9547,simpli,200,OK,Thread Group 1-3,text,true,,532187,242,9,9,https://www.simplilearn.com/,125,0,0
1772684088555,125,simpli-0,301,Moved Permanently,Thread Group 1-3,text,true,,569,121,9,9,http://www.simplilearn.com/,125,0,0
1772684088680,9422,simpli-1,200,OK,Thread Group 1-3,text,true,,531618,121,9,9,https://www.simplilearn.com/,362,0,0
1772684091425,7243,training,200,OK,Thread Group 1-5,text,true,,551487,419,9,9,https://www.simplilearn.com/corporate-training,134,0,0
1772684091425,134,training-0,301,Moved Permanently,Thread Group 1-5,text,true,,588,140,9,9,http://www.simplilearn.com/corporate-training/,134,0,0
1772684091559,365,training-1,301,Moved Permanently,Thread Group 1-5,text,true,,996,140,9,9,https://www.simplilearn.com/corporate-training/,365,0,243
1772684091924,6744,training-2,200,OK,Thread Group 1-5,text,true,,549903,139,9,9,https://www.simplilearn.com/corporate-training,630,0,0
1772684094903,4426,resources,200,OK,Thread Group 1-1,text,true,,312056,392,9,9,https://www.simplilearn.com/resources,454,0,0
1772684094903,454,resources-0,301,Moved Permanently,Thread Group 1-1,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,454,0,0
1772684095358,120,resources-1,301,Moved Permanently,Thread Group 1-1,text,true,,452,131,9,9,https://www.simplilearn.com/resources/,120,0,0
1772684095478,3851,resources-2,200,OK,Thread Group 1-1,text,true,,311025,130,9,9,https://www.simplilearn.com/resources,272,0,0
1772684085816,15576,simpli,200,OK,Thread Group 1-7,text,true,,532187,242,9,9,https://www.simplilearn.com/,100,0,0
1772684085816,100,simpli-0,301,Moved Permanently,Thread Group 1-7,text,true,,569,121,9,9,http://www.simplilearn.com/,100,0,0
1772684085916,15476,simpli-1,200,OK,Thread Group 1-7,text,true,,531618,121,9,9,https://www.simplilearn.com/,538,0,0
1772684093115,8805,training,200,OK,Thread Group 1-10,text,true,,551487,419,9,9,https://www.simplilearn.com/corporate-training,138,0,0
1772684093115,138,training-0,301,Moved Permanently,Thread Group 1-10,text,true,,588,140,9,9,http://www.simplilearn.com/corporate-training/,138,0,0
1772684093254,115,training-1,301,Moved Permanently,Thread Group 1-10,text,true,,996,140,9,9,https://www.simplilearn.com/corporate-training/,115,0,0
1772684093369,8551,training-2,200,OK,Thread Group 1-10,text,true,,549903,139,9,9,https://www.simplilearn.com/corporate-training,383,0,0
1772684097170,5436,resources,200,OK,Thread Group 1-6,text,true,,312056,392,9,9,https://www.simplilearn.com/resources,132,0,0
1772684097170,132,resources-0,301,Moved Permanently,Thread Group 1-6,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,132,0,0
1772684097302,124,resources-1,301,Moved Permanently,Thread Group 1-6,text,true,,452,131,9,9,https://www.simplilearn.com/resources/,124,0,0
1772684097426,5180,resources-2,200,OK,Thread Group 1-6,text,true,,311025,130,9,9,https://www.simplilearn.com/resources,368,0,0
1772684098103,5619,resources,200,OK,Thread Group 1-3,text,true,,312056,392,9,9,https://www.simplilearn.com/resources,134,0,0
1772684098103,134,resources-0,301,Moved Permanently,Thread Group 1-3,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,134,0,0
1772684098237,126,resources-1,301,Moved Permanently,Thread Group 1-3,text,true,,452,131,9,9,https://www.simplilearn.com/resources/,126,0,0
1772684098363,5359,resources-2,200,OK,Thread Group 1-3,text,true,,311025,130,9,9,https://www.simplilearn.com/resources,374,0,0
1772684096963,8503,simpli,200,OK,Thread Group 1-2,text,true,,532187,242,9,9,https://www.simplilearn.com/,123,0,0
1772684096963,123,simpli-0,301,Moved Permanently,Thread Group 1-2,text,true,,569,121,9,9,http://www.simplilearn.com/,123,0,0
1772684097086,8380,simpli-1,200,OK,Thread Group 1-2,text,true,,531618,121,9,9,https://www.simplilearn.com/,361,0,0
1772684095498,10598,simpli,200,OK,Thread Group 1-8,text,true,,532187,242,9,9,https://www.simplilearn.com/,131,0,0
1772684095498,131,simpli-0,301,Moved Permanently,Thread Group 1-8,text,true,,569,121,9,9,http://www.simplilearn.com/,131,0,0
1772684095629,10467,simpli-1,200,OK,Thread Group 1-8,text,true,,531618,121,9,9,https://www.simplilearn.com/,295,0,0
1772684098670,7942,simpli,200,OK,Thread Group 1-5,text,true,,532187,242,9,9,https://www.simplilearn.com/,145,0,0
1772684098670,145,simpli-0,301,Moved Permanently,Thread Group 1-5,text,true,,569,121,9,9,http://www.simplilearn.com/,145,0,0
1772684098816,7796,simpli-1,200,OK,Thread Group 1-5,text,true,,531618,121,9,9,https://www.simplilearn.com/,451,0,0
1772684096647,10552,training,200,OK,Thread Group 1-4,text,true,,551487,419,9,9,https://www.simplilearn.com/corporate-training,135,0,0
1772684096647,135,training-0,301,Moved Permanently,Thread Group 1-4,text,true,,588,140,9,9,http://www.simplilearn.com/corporate-training/,135,0,0
1772684096782,114,training-1,301,Moved Permanently,Thread Group 1-4,text,true,,996,140,9,9,https://www.simplilearn.com/corporate-training/,114,0,0
1772684096897,10302,training-2,200,OK,Thread Group 1-4,text,true,,549903,139,9,9,https://www.simplilearn.com/corporate-training,203,0,0
1772684099330,9575,training,200,OK,Thread Group 1-1,text,true,,551487,419,9,9,https://www.simplilearn.com/corporate-training,116,0,0
1772684099330,116,training-0,301,Moved Permanently,Thread Group 1-1,text,true,,588,140,9,9,http://www.simplilearn.com/corporate-training/,116,0,0
1772684099446,123,training-1,301,Moved Permanently,Thread Group 1-1,text,true,,996,140,9,9,https://www.simplilearn.com/corporate-training/,123,0,0
1772684099569,9336,training-2,200,OK,Thread Group 1-1,text,true,,549903,139,9,9,https://www.simplilearn.com/corporate-training,364,0,0
1772684106096,5456,resources,200,OK,Thread Group 1-8,text,true,,312056,392,8,8,https://www.simplilearn.com/resources,124,0,0
